TripId,TrainCategory,TrainId,FromStation,ToStation,Departure,Arrival,Demand,Electrified,GGVId,Distance,UnitSpecificId
1280,RØ,3523,KK/86,KB/86,386,474,108,false,-1,113.7,MGA_14
285,RØ,1516,KB/86,KK/86,517,607,183,false,1516_2439,113.7,MGA_14
792,RØ,2439,KK/86,NÆ/86,608,682,33,true,1516_2439,82.3,MGA_14
785,RØ,2432,NÆ/86,KK/86,756,832,47,true,1553_2432,82.3,MGA_14
345,RØ,1553,KK/86,KB/86,833,925,126,false,1553_2432,113.7,MGA_14
330,RØ,1544,KB/86,KK/86,937,1027,220,false,-1,113.7,MGA_14
279,RØ,1508,KB/86,HGL/86,397,493,402,false,-1,115.8,MGA_15
113,M,12397,HGL/86,KH/86,844,857,0,true,-1,5.2,MGA_15
152,RØ,1257,KH/86,NF/86,908,983,320,false,-1,144.7,MGA_15
149,RØ,1256,NF/86,KH/86,1118,1195,51,false,1256_1577,144.7,MGA_15
382,RØ,1577,KH/86,KB/86,1202,1285,75,false,1256_1577,110.6,MGA_15
279,RØ,1508,KB/86,HGL/86,397,493,402,false,-1,115.8,MGA_16
1204,RØ,3359,HGL/86,RO/86,905,943,144,true,-1,36.5,MGA_16
300,RØ,1525,KK/86,KB/86,413,505,219,false,-1,113.7,MGA_17
324,RØ,1540,KB/86,KK/86,877,967,282,false,-1,113.7,MGA_17
393,RØ,1583,KK/86,KB/86,1274,1393,176,false,-1,113.7,MGA_17
300,RØ,1525,KK/86,KB/86,413,505,219,false,-1,113.7,MGA_18
324,RØ,1540,KB/86,KK/86,877,967,282,false,-1,113.7,MGA_18
396,RØ,1587,KK/86,KB/86,1343,1453,171,false,-1,113.7,MGA_18
13,IC,112,FA/86,HGL/86,416,565,391,true,112_2312_412,225.8,MGA_19
2341,IC,879,HGL/86,OD/86,1216,1320,191,true,-1,163.3,MGA_19
1030,RØ,274,RO/86,CPH/86,20,54,13,true,-1,37.9,MGA_2
2395,M,9300,CPH/86,KH/86,192,205,0,true,-1,11.8,MGA_2
2347,M,9000,KH/86,HG/86,300,332,0,true,-1,46.2,MGA_2
507,RØ,2225_4825,HG/86,NÆ/86,358,482,192,true,-1,136.9,MGA_2
508,RØ,2225_4825,NÆ/86,NF/86,493,532,36,false,-1,56.2,MGA_2
125,RØ,1240,NF/86,KH/86,878,955,157,false,-1,144.7,MGA_2
59,M,12196,KH/86,HGL/86,1003,1015,0,true,-1,5.2,MGA_2
2341,IC,879,HGL/86,OD/86,1216,1320,191,true,-1,163.3,MGA_2
13,IC,112,FA/86,HGL/86,416,565,391,true,112_2312_412,225.8,MGA_20
2207,IC,80169,HGL/86,FA/86,1055,1202,194,true,2369_469_80169,225.8,MGA_20
1277,RØ,3510,KB/86,KK/86,419,511,370,false,-1,113.7,MGA_21
360,RØ,1561,KK/86,KB/86,953,1045,280,false,-1,113.7,MGA_21
1277,RØ,3510,KB/86,KK/86,419,511,370,false,-1,113.7,MGA_22
360,RØ,1561,KK/86,KB/86,953,1045,280,false,-1,113.7,MGA_22
1317,RV,3918_2720,AR/86,FA/86,424,492,153,false,-1,108.5,MGA_23
1318,RV,3918_2720,FA/86,OD/86,510,564,27,true,-1,60.3,MGA_23
1946,RV,4745_3947,OD/86,FA/86,820,866,28,true,-1,60.3,MGA_23
1947,RV,4745_3947,FA/86,AR/86,881,949,165,false,-1,108.5,MGA_23
1436,L,4054_54,AR/86,VJ/86,980,1024,340,false,-1,82.8,MGA_23
1437,L,4054_54,VJ/86,FA/86,1026,1041,385,false,-1,25.7,MGA_23
1438,L,4054_54,FA/86,CPH/86,1047,1172,393,true,-1,230.2,MGA_23
1081,RØ,291,CPH/86,RO/86,1385,1419,35,true,-1,37.9,MGA_23
1927,RV,4719_2921,OD/86,FA/86,432,477,29,true,-1,60.3,MGA_24
1928,RV,4719_2921,FA/86,AR/86,494,563,33,false,-1,108.5,MGA_24
1122,RV,2940,AR/86,FA/86,758,826,164,false,-1,108.5,MGA_24
1036,RV,2742,FA/86,OD/86,873,934,30,true,-1,60.3,MGA_24
1195,RØ,3306,RO/86,KK/86,437,469,193,true,-1,34.4,MGA_25
1292,RØ,3559,KK/86,KB/86,926,1020,343,false,-1,113.7,MGA_25
363,RØ,1564,KB/86,KK/86,1237,1326,56,false,1564_2487,113.7,MGA_25
855,RØ,2487,KK/86,NÆ/86,1328,1402,66,true,1564_2487,82.3,MGA_25
846,RØ,2476,NÆ/86,HGL/86,1416,1506,1,true,-1,84.4,MGA_25
282,RØ,1512,KB/86,KK/86,457,547,242,false,-1,113.7,MGA_26
1295,RØ,3563,KK/86,KB/86,986,1080,361,false,-1,113.7,MGA_26
2440,L,951,FA/86,SDB/86,941,1032,111,true,51_4051_951,136.5,MGA_27
2498,RR,982,SDB/86,FA/86,1364,1457,2,true,-1,136.5,MGA_27
2395,M,9300,CPH/86,KH/86,192,205,0,true,-1,11.8,MGA_3
487,RØ,2217_4817,KH/86,NÆ/86,296,362,36,true,-1,90.7,MGA_3
488,RØ,2217_4817,NÆ/86,NF/86,373,412,41,false,-1,56.2,MGA_3
53,RØ,1216,NF/86,KH/86,518,595,183,false,-1,144.7,MGA_3
146,RØ,1253,KH/86,NF/86,848,923,161,false,-1,144.7,MGA_3
137,RØ,1248,NF/86,KH/86,998,1075,104,false,-1,144.7,MGA_3
98,M,12392,KH/86,HGL/86,1421,1431,0,true,-1,5.2,MGA_3
56,M,12191,HGL/86,KH/86,296,308,0,true,-1,5.2,MGA_4
2407,M,9323,KH/86,CPH/86,382,396,0,true,-1,11.8,MGA_4
2031,L,51_4051,CPH/86,FA/86,806,934,386,true,51_4051_951,230.2,MGA_4
2032,L,51_4051,FA/86,VJ/86,938,951,322,false,51_4051_951,25.7,MGA_4
2033,L,51_4051,VJ/86,AR/86,953,998,298,false,51_4051_951,82.8,MGA_4
2034,L,51_4051,AR/86,ABL/86,1005,1088,156,false,51_4051_951,145.3,MGA_4
1574,IC,4190,ABL/86,AR/86,1378,1473,20,false,-1,145.3,MGA_4
2210,IC,802,OD/86,HGL/86,300,403,246,true,-1,163.3,MGA_5
2135,M,6431,HGL/86,CPH/86,669,695,0,true,-1,17.0,MGA_5
2031,L,51_4051,CPH/86,FA/86,806,934,386,true,51_4051_951,230.2,MGA_5
2032,L,51_4051,FA/86,VJ/86,938,951,322,false,51_4051_951,25.7,MGA_5
2033,L,51_4051,VJ/86,AR/86,953,998,298,false,51_4051_951,82.8,MGA_5
1147,RV,2956,AR/86,FA/86,998,1066,193,false,-1,108.5,MGA_5
2210,IC,802,OD/86,HGL/86,300,403,246,true,-1,163.3,MGA_6
113,M,12397,HGL/86,KH/86,844,857,0,true,-1,5.2,MGA_6
152,RØ,1257,KH/86,NF/86,908,983,320,false,-1,144.7,MGA_6
172,RØ,1268,NF/86,KH/86,1286,1374,44,false,-1,144.7,MGA_6
98,M,12392,KH/86,HGL/86,1421,1431,0,true,-1,5.2,MGA_6
276,RØ,1504,KB/86,KK/86,337,427,182,false,-1,113.7,MGA_7
306,RØ,1529,KK/86,KB/86,473,565,166,false,-1,113.7,MGA_7
330,RØ,1544,KB/86,KK/86,937,1027,220,false,-1,113.7,MGA_7
1917,RV,4713_3915,OD/86,FA/86,340,386,17,true,-1,60.3,MGA_8
1918,RV,4713_3915,FA/86,AR/86,401,469,85,false,-1,108.5,MGA_8
1100,RV,2924,AR/86,FA/86,518,586,139,false,-1,108.5,MGA_8
1128,RV,2945,FA/86,AR/86,854,923,51,false,-1,108.5,MGA_8
1343,RV,3954_4756,AR/86,FA/86,969,1037,161,false,-1,108.5,MGA_8
1344,RV,3954_4756,FA/86,OD/86,1050,1096,31,true,-1,60.3,MGA_8
294,RØ,1521,HGL/86,KB/86,347,445,151,false,-1,115.8,MGA_9
282,RØ,1512,KB/86,KK/86,457,547,242,false,-1,113.7,MGA_9
1295,RØ,3563,KK/86,KB/86,986,1080,361,false,-1,113.7,MGA_9
